Date,State,District,Confirmed,Recovered,Deceased,Migrated,Tested
2020-07-16,Chhattisgarh,Mungeli,132,123,0,0,2922
2020-07-16,Chhattisgarh,Narayanpur,135,39,0,0,804
2020-07-16,Chhattisgarh,Other State,5,1,1,0,
2020-07-16,Chhattisgarh,Raigarh,153,141,2,0,5084
2020-07-16,Chhattisgarh,Raipur,975,462,4,0,12704
2020-07-16,Chhattisgarh,Rajnandgaon,414,330,2,0,5571
2020-07-16,Chhattisgarh,Sukma,25,7,0,0,1723
2020-07-16,Chhattisgarh,Surajpur,32,29,0,0,1830
2020-07-16,Chhattisgarh,Surguja,130,67,1,0,2008
2020-07-16,Chhattisgarh,Uttar Bastar Kanker,92,76,0,0,2051
2020-07-16,Delhi,Delhi,118645,97693,3545,0,756661
2020-07-16,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,250,177,1,3,23148
2020-07-16,Dadra and Nagar Haveli and Daman and Diu,Daman,300,200,1,1,10796
2020-07-16,Dadra and Nagar Haveli and Daman and Diu,Diu,26,15,0,3,3936
2020-07-16,Goa,North Goa,704,306,3,0,
2020-07-16,Goa,Other State,155,27,0,0,
2020-07-16,Goa,South Goa,1498,733,16,0,
2020-07-16,Goa,Unknown,751,751,0,0,
2020-07-16,Gujarat,Ahmedabad,23780,18627,1532,0,163398
2020-07-16,Gujarat,Amreli,200,93,9,0,7608
2020-07-16,Gujarat,Anand,334,295,13,0,7856
2020-07-16,Gujarat,Aravalli,262,219,24,0,5723
2020-07-16,Gujarat,Banaskantha,394,304,16,0,12389
2020-07-16,Gujarat,Bharuch,501,287,11,0,6494
2020-07-16,Gujarat,Bhavnagar,798,237,15,0,13768
2020-07-16,Gujarat,Botad,135,87,3,0,3919
2020-07-16,Gujarat,Chhota Udaipur,91,56,2,0,7700
2020-07-16,Gujarat,Dahod,199,61,2,0,8891
2020-07-16,Gujarat,Dang,7,4,0,0,1846
2020-07-16,Gujarat,Devbhumi Dwarka,29,23,3,0,5123
2020-07-16,Gujarat,Gandhinagar,1001,689,35,0,11119
2020-07-16,Gujarat,Gir Somnath,155,54,1,0,6413
2020-07-16,Gujarat,Jamnagar,405,204,9,0,12216
2020-07-16,Gujarat,Junagadh,465,290,6,0,17831
2020-07-16,Gujarat,Kheda,387,234,15,0,8417
2020-07-16,Gujarat,Kutch,284,163,7,0,10034
2020-07-16,Gujarat,Mahisagar,197,134,2,0,6783
2020-07-16,Gujarat,Mehsana,502,222,15,0,7519
2020-07-16,Gujarat,Morbi,119,58,4,0,5703
2020-07-16,Gujarat,Narmada,121,96,0,0,4804
2020-07-16,Gujarat,Navsari,298,162,2,0,6520
2020-07-16,Gujarat,Other State,86,71,1,0,108
2020-07-16,Gujarat,Panchmahal,269,209,15,0,8530
2020-07-16,Gujarat,Patan,313,236,19,0,6177
2020-07-16,Gujarat,Porbandar,30,22,2,0,4159
2020-07-16,Gujarat,Rajkot,818,270,18,0,13337
2020-07-16,Gujarat,Sabarkantha,283,184,8,0,8105
2020-07-16,Gujarat,Surat,8907,5627,234,0,64143
2020-07-16,Gujarat,Surendranagar,400,144,10,0,9666
2020-07-16,Gujarat,Tapi,53,39,0,0,5282
2020-07-16,Gujarat,Vadodara,3353,2606,52,0,30043
2020-07-16,Gujarat,Valsad,391,167,5,0,7189
2020-07-16,Himachal Pradesh,Bilaspur,63,41,0,0,4593
2020-07-16,Himachal Pradesh,Chamba,71,54,0,1,8551
2020-07-16,Himachal Pradesh,Hamirpur,278,262,3,0,13888
2020-07-16,Himachal Pradesh,Kangra,319,274,3,0,23671
2020-07-16,Himachal Pradesh,Kinnaur,36,7,0,0,2652
2020-07-16,Himachal Pradesh,Kullu,14,7,0,0,3564
2020-07-16,Himachal Pradesh,Lahaul and Spiti,4,4,0,0,520
2020-07-16,Himachal Pradesh,Mandi,44,30,2,0,7969
2020-07-16,Himachal Pradesh,Shimla,63,41,2,1,9851
2020-07-16,Himachal Pradesh,Sirmaur,48,33,0,7,6940
2020-07-16,Himachal Pradesh,Solan,286,104,0,4,17474
2020-07-16,Himachal Pradesh,Una,151,114,0,0,10677
2020-07-16,Himachal Pradesh,Unknown,0,0,0,-3,
2020-07-16,Haryana,Ambala,736,439,6,0,22379
2020-07-16,Haryana,Bhiwani,697,583,5,0,12740
2020-07-16,Haryana,Charkhi Dadri,101,79,1,0,5992
2020-07-16,Haryana,Faridabad,6051,4861,104,0,38235
2020-07-16,Haryana,Fatehabad,193,131,1,0,9565
2020-07-16,Haryana,Foreign Evacuees,21,21,0,0,
2020-07-16,Haryana,Gurugram,7350,6198,110,0,71967
2020-07-16,Haryana,Hisar,530,284,7,0,18493
2020-07-16,Haryana,Italians,14,14,0,0,
2020-07-16,Haryana,Jhajjar,557,399,5,0,14083
2020-07-16,Haryana,Jind,158,117,4,0,11157
2020-07-16,Haryana,Kaithal,167,117,0,0,11687
2020-07-16,Haryana,Karnal,563,400,8,0,23486
2020-07-16,Haryana,Kurukshetra,223,164,1,0,15094
2020-07-16,Haryana,Mahendragarh,535,306,1,0,
2020-07-16,Haryana,Nuh,367,267,4,0,9767
2020-07-16,Haryana,Palwal,580,440,6,0,10929
2020-07-16,Haryana,Panchkula,197,122,0,0,
2020-07-16,Haryana,Panipat,459,271,10,0,11853
2020-07-16,Haryana,Rewari,819,463,6,0,8758
2020-07-16,Haryana,Rohtak,1078,689,16,0,25894
2020-07-16,Haryana,Sirsa,239,148,1,0,11784
2020-07-16,Haryana,Sonipat,2229,1563,24,0,34165
2020-07-16,Haryana,Yamunanagar,138,109,2,0,11242
2020-07-16,Jharkhand,Bokaro,93,45,2,0,10210
2020-07-16,Jharkhand,Chatra,145,57,0,0,
2020-07-16,Jharkhand,Deoghar,89,49,1,0,6495
2020-07-16,Jharkhand,Dhanbad,336,178,7,0,
2020-07-16,Jharkhand,Dumka,30,12,0,0,4407
2020-07-16,Jharkhand,East Singhbhum,737,343,6,0,
2020-07-16,Jharkhand,Garhwa,214,97,0,0,
2020-07-16,Jharkhand,Giridih,178,96,4,0,8864
2020-07-16,Jharkhand,Godda,34,8,1,0,7049
2020-07-16,Jharkhand,Gumla,137,98,1,0,
2020-07-16,Jharkhand,Hazaribagh,387,197,4,0,
2020-07-16,Jharkhand,Jamtara,39,28,0,0,2480
2020-07-16,Jharkhand,Khunti,38,31,1,0,
2020-07-16,Jharkhand,Koderma,335,198,2,0,
2020-07-16,Jharkhand,Latehar,141,55,0,0,
2020-07-16,Jharkhand,Lohardaga,129,58,0,0,4059
2020-07-16,Jharkhand,Pakur,109,31,0,0,5609
2020-07-16,Jharkhand,Palamu,114,90,0,0,
2020-07-16,Jharkhand,Ramgarh,228,132,0,0,
2020-07-16,Jharkhand,Ranchi,606,213,9,0,
2020-07-16,Jharkhand,Sahibganj,60,19,2,0,3971
2020-07-16,Jharkhand,Saraikela-Kharsawan,111,60,0,0,
2020-07-16,Jharkhand,Simdega,381,358,1,0,
2020-07-16,Jharkhand,West Singhbhum,112,60,1,0,
2020-07-16,Jammu and Kashmir,Anantnag,939,638,17,0,
2020-07-16,Jammu and Kashmir,Bandipora,421,313,3,0,
2020-07-16,Jammu and Kashmir,Baramulla,1399,577,48,0,
2020-07-16,Jammu and Kashmir,Budgam,662,340,16,0,
2020-07-16,Jammu and Kashmir,Doda,154,82,2,0,
2020-07-16,Jammu and Kashmir,Ganderbal,222,100,4,0,
2020-07-16,Jammu and Kashmir,Jammu,553,366,11,0,
2020-07-16,Jammu and Kashmir,Kathua,328,230,1,0,
2020-07-16,Jammu and Kashmir,Kishtwar,58,27,0,0,
2020-07-16,Jammu and Kashmir,Kulgam,1097,679,23,0,
2020-07-16,Jammu and Kashmir,Kupwara,818,523,13,0,
2020-07-16,Jammu and Kashmir,Pulwama,774,388,8,0,20976
2020-07-16,Jammu and Kashmir,Punch,148,121,1,0,
2020-07-16,Jammu and Kashmir,Rajouri,321,98,1,0,
2020-07-16,Jammu and Kashmir,Ramban,277,209,0,0,
2020-07-16,Jammu and Kashmir,Reasi,60,39,0,0,
2020-07-16,Jammu and Kashmir,Samba,301,145,1,0,
2020-07-16,Jammu and Kashmir,Shopiyan,972,720,17,0,
2020-07-16,Jammu and Kashmir,Srinagar,2345,566,55,0,
2020-07-16,Jammu and Kashmir,Udhampur,307,285,1,0,
2020-07-16,Karnataka,Bagalkote,587,216,25,0,10663
2020-07-16,Karnataka,Ballari,2067,1147,51,0,19572
2020-07-16,Karnataka,Belagavi,694,377,17,0,32679
2020-07-16,Karnataka,Bengaluru Rural,440,46,7,0,8338
2020-07-16,Karnataka,Bengaluru Urban,25286,5952,507,1,185441
2020-07-16,Karnataka,Bidar,1191,670,53,3,43487
2020-07-16,Karnataka,Chamarajanagara,212,116,3,0,5156
2020-07-16,Karnataka,Chikkaballapura,567,262,15,1,15089
2020-07-16,Karnataka,Chikkamagaluru,200,127,7,0,5467
2020-07-16,Karnataka,Chitradurga,154,74,1,0,4393
2020-07-16,Karnataka,Dakshina Kannada,2758,946,52,2,26111
2020-07-16,Karnataka,Davanagere,658,494,22,0,17483
2020-07-16,Karnataka,Dharwad,1576,524,44,0,32735
2020-07-16,Karnataka,Gadag,414,208,9,1,8904
2020-07-16,Karnataka,Hassan,770,480,24,0,10800
2020-07-16,Karnataka,Haveri,331,244,7,0,11714
2020-07-16,Karnataka,Kalaburagi,2503,1525,38,0,83564
2020-07-16,Karnataka,Kodagu,236,114,3,0,11766
2020-07-16,Karnataka,Kolar,375,132,8,0,9797
2020-07-16,Karnataka,Koppal,389,174,5,0,8708
2020-07-16,Karnataka,Mandya,798,579,2,0,14874
2020-07-16,Karnataka,Mysuru,1320,531,50,0,29713
2020-07-16,Karnataka,Other State,36,32,3,0,
2020-07-16,Karnataka,Raichur,915,535,12,1,21011
2020-07-16,Karnataka,Ramanagara,396,195,9,0,13171
2020-07-16,Karnataka,Shivamogga,605,266,11,0,21841
2020-07-16,Karnataka,Tumakuru,564,195,16,0,25828
2020-07-16,Karnataka,Udupi,1900,1451,3,0,23645
2020-07-16,Karnataka,Uttara Kannada,825,315,8,0,13833
2020-07-16,Karnataka,Vijayapura,1120,719,19,0,25108
2020-07-16,Karnataka,Yadgir,1535,1083,1,0,22590
2020-07-16,Kerala,Alappuzha,838,291,3,1,
2020-07-16,Kerala,Ernakulam,721,220,3,1,
2020-07-16,Kerala,Idukki,293,102,1,0,
2020-07-16,Kerala,Kannur,822,476,7,0,
2020-07-16,Kerala,Kasaragod,786,487,0,0,
2020-07-16,Kerala,Kollam,605,345,3,0,
2020-07-16,Kerala,Kottayam,401,222,0,0,
2020-07-16,Kerala,Kozhikode,574,293,2,0,
2020-07-16,Kerala,Malappuram,1155,584,5,0,
2020-07-16,Kerala,Palakkad,972,745,1,1,
2020-07-16,Kerala,Pathanamthitta,684,331,1,1,
2020-07-16,Kerala,Thiruvananthapuram,1502,234,6,0,
2020-07-16,Kerala,Thrissur,710,432,5,0,
2020-07-16,Kerala,Wayanad,213,100,1,0,
2020-07-16,Ladakh,Kargil,727,700,0,0,7059
2020-07-16,Ladakh,Leh,420,270,1,0,8771
2020-07-16,Maharashtra,Ahmednagar,1114,633,30,0,9445
2020-07-16,Maharashtra,Akola,1936,1588,96,1,
2020-07-16,Maharashtra,Amravati,1018,705,41,0,
2020-07-16,Maharashtra,Aurangabad,8940,4899,355,0,11800
2020-07-16,Maharashtra,Beed,267,133,7,0,6902
2020-07-16,Maharashtra,Bhandara,175,98,2,0,5876
2020-07-16,Maharashtra,Buldhana,442,216,20,0,6469
2020-07-16,Maharashtra,Chandrapur,196,115,0,0,9505
2020-07-16,Maharashtra,Dhule,1703,1174,81,2,10388
2020-07-16,Maharashtra,Gadchiroli,170,104,1,0,7324
2020-07-16,Maharashtra,Gondia,221,175,3,0,6681
2020-07-16,Maharashtra,Hingoli,369,292,2,0,5467
2020-07-16,Maharashtra,Jalgaon,6868,4090,377,0,35206
2020-07-16,Maharashtra,Jalna,1146,631,50,0,7748
2020-07-16,Maharashtra,Kolhapur,1534,886,27,0,
2020-07-16,Maharashtra,Latur,894,387,45,0,
2020-07-16,Maharashtra,Mumbai,97950,67830,5523,290,421345
2020-07-16,Maharashtra,Nagpur,2302,1417,23,0,29386
2020-07-16,Maharashtra,Nanded,710,374,28,0,25305
2020-07-16,Maharashtra,Nandurbar,318,172,16,0,2670
2020-07-16,Maharashtra,Nashik,8174,4821,328,0,31897
2020-07-16,Maharashtra,Osmanabad,434,275,21,0,5327
2020-07-16,Maharashtra,Other State,219,0,31,0,
2020-07-16,Maharashtra,Palghar,10896,5877,214,0,59940
2020-07-16,Maharashtra,Parbhani,259,132,7,0,3283
2020-07-16,Maharashtra,Pune,46668,18042,1237,0,207356
2020-07-16,Maharashtra,Raigad,10056,5073,202,2,3946
2020-07-16,Maharashtra,Ratnagiri,1003,660,34,0,
2020-07-16,Maharashtra,Sangli,745,404,21,0,
2020-07-16,Maharashtra,Satara,2091,1155,70,1,13972
2020-07-16,Maharashtra,Sindhudurg,268,226,5,0,
2020-07-16,Maharashtra,Solapur,4903,2343,368,1,24644
2020-07-16,Maharashtra,Thane,69471,32742,1907,1,168967
2020-07-16,Maharashtra,Wardha,50,33,1,1,5949
2020-07-16,Maharashtra,Washim,287,116,5,0,
2020-07-16,Maharashtra,Yavatmal,484,322,16,0,7467
2020-07-16,Meghalaya,East Garo Hills,1,0,0,0,
2020-07-16,Meghalaya,East Jaintia Hills,2,0,0,0,
2020-07-16,Meghalaya,East Khasi Hills,307,17,2,0,
2020-07-16,Meghalaya,North Garo Hills,2,1,0,0,
2020-07-16,Meghalaya,Ribhoi,24,0,0,0,
2020-07-16,Meghalaya,South Garo Hills,2,0,0,0,
2020-07-16,Meghalaya,South West Garo Hills,7,7,0,0,
2020-07-16,Meghalaya,Unknown,14,14,0,0,
2020-07-16,Meghalaya,West Garo Hills,12,4,0,0,
2020-07-16,Meghalaya,West Jaintia Hills,5,5,0,0,
2020-07-16,Meghalaya,West Khasi Hills,1,1,0,0,
2020-07-16,Manipur,Bishnupur,82,58,0,0,
2020-07-16,Manipur,Chandel,39,4,0,0,
2020-07-16,Manipur,Churachandpur,160,58,0,0,
2020-07-16,Manipur,Imphal East,60,16,0,0,
2020-07-16,Manipur,Imphal West,171,52,0,0,
2020-07-16,Manipur,Jiribam,71,2,0,0,
2020-07-16,Manipur,Kakching,109,27,0,0,
2020-07-16,Manipur,Kamjong,128,17,0,0,
2020-07-16,Manipur,Kangpokpi,171,19,0,0,
2020-07-16,Manipur,Noney,25,18,0,0,
2020-07-16,Manipur,Pherzawl,32,15,0,0,
2020-07-16,Manipur,Senapati,192,21,0,0,
2020-07-16,Manipur,Tamenglong,206,32,0,0,
2020-07-16,Manipur,Tengnoupal,14,13,0,0,
2020-07-16,Manipur,Thoubal,82,23,0,0,
2020-07-16,Manipur,Ukhrul,222,18,0,0,
2020-07-16,Manipur,Unknown,0,736,0,0,
2020-07-16,Madhya Pradesh,Agar Malwa,42,17,2,0,
2020-07-16,Madhya Pradesh,Alirajpur,35,7,1,0,
2020-07-16,Madhya Pradesh,Anuppur,35,29,0,0,1251
2020-07-16,Madhya Pradesh,Ashoknagar,71,49,1,0,2478
2020-07-16,Madhya Pradesh,Balaghat,57,39,0,0,2463
2020-07-16,Madhya Pradesh,Barwani,222,147,4,0,
2020-07-16,Madhya Pradesh,Betul,137,81,1,0,4531
2020-07-16,Madhya Pradesh,Bhind,385,297,1,0,9034
2020-07-16,Madhya Pradesh,Bhopal,3848,2784,127,0,106931
2020-07-16,Madhya Pradesh,Burhanpur,435,394,23,0,7890
2020-07-16,Madhya Pradesh,Chhatarpur,87,61,0,0,5190
2020-07-16,Madhya Pradesh,Chhindwara,84,64,2,0,3752
2020-07-16,Madhya Pradesh,Damoh,70,50,0,0,3109
2020-07-16,Madhya Pradesh,Datia,112,50,1,0,1291
2020-07-16,Madhya Pradesh,Dewas,300,229,10,0,15510
2020-07-16,Madhya Pradesh,Dhar,236,172,8,0,3070
2020-07-16,Madhya Pradesh,Dindori,31,30,0,0,3557
2020-07-16,Madhya Pradesh,Guna,48,24,2,0,3648
2020-07-16,Madhya Pradesh,Gwalior,1365,688,6,0,44910
2020-07-16,Madhya Pradesh,Harda,104,55,4,0,1355
2020-07-16,Madhya Pradesh,Hoshangabad,68,39,4,0,820
2020-07-16,Madhya Pradesh,Indore,5632,4087,280,0,113925
2020-07-16,Madhya Pradesh,Jabalpur,693,429,16,0,21153
2020-07-16,Madhya Pradesh,Jhabua,60,22,2,0,
2020-07-16,Madhya Pradesh,Katni,43,23,3,0,1622
2020-07-16,Madhya Pradesh,Khandwa,473,339,17,0,9953
2020-07-16,Madhya Pradesh,Khargone,435,314,15,0,7155
2020-07-16,Madhya Pradesh,Mandla,10,5,1,0,
2020-07-16,Madhya Pradesh,Mandsaur,247,135,9,0,2967
2020-07-16,Madhya Pradesh,Morena,1187,746,5,0,14300
2020-07-16,Madhya Pradesh,Narsinghpur,43,33,1,0,3293
2020-07-16,Madhya Pradesh,Neemuch,512,460,8,0,7351
2020-07-16,Madhya Pradesh,Niwari,23,11,0,0,605
2020-07-16,Madhya Pradesh,Panna,60,58,0,0,
2020-07-16,Madhya Pradesh,Raisen,131,108,5,0,2177
2020-07-16,Madhya Pradesh,Rajgarh,153,93,7,0,2850
2020-07-16,Madhya Pradesh,Ratlam,248,192,6,0,7704
2020-07-16,Madhya Pradesh,Rewa,113,65,1,0,
2020-07-16,Madhya Pradesh,Sagar,480,389,22,0,14053
2020-07-16,Madhya Pradesh,Satna,60,40,3,0,2912
2020-07-16,Madhya Pradesh,Sehore,72,17,3,0,1731
2020-07-16,Madhya Pradesh,Seoni,22,18,1,0,1237
2020-07-16,Madhya Pradesh,Shahdol,46,22,0,0,1700
2020-07-16,Madhya Pradesh,Shajapur,201,68,4,0,7897
2020-07-16,Madhya Pradesh,Sheopur,131,87,2,0,3490
2020-07-16,Madhya Pradesh,Shivpuri,193,82,2,0,6350
2020-07-16,Madhya Pradesh,Sidhi,44,21,1,0,
2020-07-16,Madhya Pradesh,Singrauli,39,18,1,0,
2020-07-16,Madhya Pradesh,Tikamgarh,178,67,5,0,3029
2020-07-16,Madhya Pradesh,Ujjain,927,794,71,0,32555
2020-07-16,Madhya Pradesh,Umaria,30,10,1,0,1980
2020-07-16,Madhya Pradesh,Vidisha,120,68,0,0,3037
2020-07-16,Mizoram,Aizawl,109,39,0,0,
2020-07-16,Mizoram,Champhai,10,9,0,0,
2020-07-16,Mizoram,Khawzawl,3,3,0,0,
2020-07-16,Mizoram,Kolasib,12,11,0,0,
2020-07-16,Mizoram,Lawngtlai,21,8,0,0,
2020-07-16,Mizoram,Lunglei,63,47,0,0,
2020-07-16,Mizoram,Mamit,21,20,0,0,
2020-07-16,Mizoram,Saiha,23,17,0,0,
2020-07-16,Mizoram,Saitual,3,3,0,0,
2020-07-16,Mizoram,Serchhip,7,3,0,0,
2020-07-16,Nagaland,Dimapur,240,30,0,0,896
2020-07-16,Nagaland,Kiphire,4,0,0,0,18
2020-07-16,Nagaland,Kohima,112,16,0,0,485
2020-07-16,Nagaland,Longleng,4,0,0,0,
2020-07-16,Nagaland,Mokokchung,5,0,0,0,63
2020-07-16,Nagaland,Mon,108,0,0,0,45
2020-07-16,Nagaland,Others,46,0,0,0,
2020-07-16,Nagaland,Peren,312,64,0,0,11
2020-07-16,Nagaland,Phek,18,9,0,0,28
2020-07-16,Nagaland,Tuensang,49,0,0,0,1
2020-07-16,Nagaland,Unknown,0,272,0,0,
2020-07-16,Nagaland,Wokha,11,0,0,0,7
2020-07-16,Nagaland,Zunheboto,7,0,0,0,
2020-07-16,Odisha,Angul,156,118,1,0,2830
2020-07-16,Odisha,Balangir,273,220,0,0,2237
2020-07-16,Odisha,Balasore,636,454,2,0,9843
2020-07-16,Odisha,Bargarh,205,167,1,0,
2020-07-16,Odisha,Bhadrak,304,282,3,0,5539
2020-07-16,Odisha,Boudh,64,45,0,0,496
2020-07-16,Odisha,Cuttack,1114,830,11,0,5720
2020-07-16,Odisha,Deogarh,66,62,0,0,682
2020-07-16,Odisha,Dhenkanal,106,89,0,0,1545
2020-07-16,Odisha,Gajapati,643,521,1,0,715
2020-07-16,Odisha,Ganjam,4867,3055,51,0,6632
2020-07-16,Odisha,Jagatsinghpur,454,343,0,0,2138
2020-07-16,Odisha,Jajpur,934,685,1,0,10621
2020-07-16,Odisha,Jharsuguda,183,163,0,0,1663
2020-07-16,Odisha,Kalahandi,85,78,0,0,1458
2020-07-16,Odisha,Kandhamal,199,191,0,0,1516
2020-07-16,Odisha,Kendrapara,329,285,2,0,2637
2020-07-16,Odisha,Kendujhar,355,271,1,0,
2020-07-16,Odisha,Khordha,1594,1012,19,0,
2020-07-16,Odisha,Koraput,194,67,0,0,1401
2020-07-16,Odisha,Malkangiri,212,118,0,0,1841
2020-07-16,Odisha,Mayurbhanj,411,285,2,0,3307
2020-07-16,Odisha,Nabarangapur,133,88,1,0,
2020-07-16,Odisha,Nayagarh,302,211,0,0,1104
2020-07-16,Odisha,Nuapada,100,82,0,0,310
2020-07-16,Odisha,Puri,383,295,3,0,2577
2020-07-16,Odisha,Rayagada,167,127,1,0,578
2020-07-16,Odisha,Sambalpur,129,106,0,0,2007
2020-07-16,Odisha,Subarnapur,44,44,0,0,
2020-07-16,Odisha,Sundargarh,750,583,3,0,
2020-07-16,Punjab,Amritsar,1160,942,59,0,35591
2020-07-16,Punjab,Barnala,79,65,2,0,9562
2020-07-16,Punjab,Bathinda,171,108,4,0,17291
2020-07-16,Punjab,Faridkot,183,129,0,0,12344
2020-07-16,Punjab,Fatehgarh Sahib,192,130,2,0,13687
2020-07-16,Punjab,Fazilka,138,102,1,0,11880
2020-07-16,Punjab,Ferozepur,199,95,3,0,12900
2020-07-16,Punjab,Gurdaspur,297,261,9,0,21936
2020-07-16,Punjab,Hoshiarpur,212,183,7,0,19623
2020-07-16,Punjab,Jalandhar,1467,886,33,0,32526
2020-07-16,Punjab,Kapurthala,145,107,7,0,14841
2020-07-16,Punjab,Ludhiana,1632,1095,39,0,51916
2020-07-16,Punjab,Mansa,64,51,0,0,13446
2020-07-16,Punjab,Moga,169,124,4,0,20886
2020-07-16,Punjab,Pathankot,264,224,9,0,10598
2020-07-16,Punjab,Patiala,776,326,13,0,32845
2020-07-16,Punjab,Rupnagar,144,106,1,0,17532
2020-07-16,Punjab,S.A.S. Nagar,478,297,9,0,16905
2020-07-16,Punjab,Sangrur,687,546,21,0,20452
2020-07-16,Punjab,Shahid Bhagat Singh Nagar,254,153,1,0,13838
2020-07-16,Punjab,Sri Muktsar Sahib,162,142,1,0,11484
2020-07-16,Punjab,Tarn Taran,221,205,5,0,13446
2020-07-16,Puducherry,Karaikal,111,42,2,0,3932
2020-07-16,Puducherry,Mahe,21,20,0,0,1144
2020-07-16,Puducherry,Puducherry,1559,866,20,0,22516
2020-07-16,Puducherry,Yanam,52,19,0,0,1403
2020-07-16,Rajasthan,Ajmer,879,581,26,0,34618
2020-07-16,Rajasthan,Alwar,1510,640,8,0,28643
2020-07-16,Rajasthan,BSF Camp,54,52,0,0,
2020-07-16,Rajasthan,Banswara,109,98,2,0,7122
2020-07-16,Rajasthan,Baran,77,67,4,0,7880
2020-07-16,Rajasthan,Barmer,800,484,5,0,24376
2020-07-16,Rajasthan,Bharatpur,2020,1805,43,0,31584
2020-07-16,Rajasthan,Bhilwara,318,271,6,0,41152
2020-07-16,Rajasthan,Bikaner,1160,410,21,0,44891
2020-07-16,Rajasthan,Bundi,35,15,0,0,6510
2020-07-16,Rajasthan,Chittorgarh,216,206,6,0,12850
2020-07-16,Rajasthan,Churu,467,361,2,0,14100
2020-07-16,Rajasthan,Dausa,229,193,4,0,13363
2020-07-16,Rajasthan,Dholpur,898,751,14,0,22745
2020-07-16,Rajasthan,Dungarpur,502,457,1,0,30448
2020-07-16,Rajasthan,Evacuees,61,61,0,0,
2020-07-16,Rajasthan,Ganganagar,92,56,3,0,9492
2020-07-16,Rajasthan,Hanumangarh,143,80,1,0,12054
2020-07-16,Rajasthan,Italians,2,2,0,0,
2020-07-16,Rajasthan,Jaipur,4168,3294,179,0,143404
2020-07-16,Rajasthan,Jaisalmer,120,113,0,0,21439
2020-07-16,Rajasthan,Jalore,761,376,3,0,44496
2020-07-16,Rajasthan,Jhalawar,385,380,0,0,33847
2020-07-16,Rajasthan,Jhunjhunu,483,439,4,0,18569
2020-07-16,Rajasthan,Jodhpur,4364,3048,65,0,203791
2020-07-16,Rajasthan,Karauli,164,110,5,0,7878
2020-07-16,Rajasthan,Kota,905,739,27,0,76045
2020-07-16,Rajasthan,Nagaur,1026,724,18,0,32700
2020-07-16,Rajasthan,Other State,168,41,34,0,
2020-07-16,Rajasthan,Pali,1743,1303,15,0,52976
2020-07-16,Rajasthan,Pratapgarh,154,104,1,0,10337
2020-07-16,Rajasthan,Rajsamand,411,323,3,0,14455
2020-07-16,Rajasthan,Sawai Madhopur,139,104,10,0,9857
2020-07-16,Rajasthan,Sikar,721,676,8,0,46221
2020-07-16,Rajasthan,Sirohi,738,599,9,0,28755
2020-07-16,Rajasthan,Tonk,218,211,2,0,14515
2020-07-16,Rajasthan,Udaipur,934,796,9,0,46165
2020-07-16,Sikkim,East Sikkim,168,49,0,13,
2020-07-16,Sikkim,North Sikkim,1,1,0,0,
2020-07-16,Sikkim,South Sikkim,44,26,0,0,
2020-07-16,Sikkim,West Sikkim,22,11,0,0,
2020-07-16,Telangana,Unknown,41018,27295,396,0,222693
2020-07-16,Tamil Nadu,Airport Quarantine,1066,474,1,0,
2020-07-16,Tamil Nadu,Ariyalur,599,488,1,0,5442
2020-07-16,Tamil Nadu,Chengalpattu,8908,6561,176,0,20050
2020-07-16,Tamil Nadu,Chennai,82128,65748,1338,0,170701
2020-07-16,Tamil Nadu,Coimbatore,1644,662,12,0,33522
2020-07-16,Tamil Nadu,Cuddalore,1646,1218,6,0,14192
2020-07-16,Tamil Nadu,Dharmapuri,289,112,1,0,12251
2020-07-16,Tamil Nadu,Dindigul,1193,653,17,0,9963
2020-07-16,Tamil Nadu,Erode,468,200,8,0,19203
2020-07-16,Tamil Nadu,Kallakurichi,2049,1301,10,0,11460
2020-07-16,Tamil Nadu,Kancheepuram,4310,2171,58,0,12983
2020-07-16,Tamil Nadu,Kanyakumari,1891,612,15,0,28453
2020-07-16,Tamil Nadu,Karur,217,154,6,0,9796
2020-07-16,Tamil Nadu,Krishnagiri,328,178,8,0,8290
2020-07-16,Tamil Nadu,Madurai,7597,4534,134,0,23092
2020-07-16,Tamil Nadu,Nagapattinam,396,203,1,0,10789
2020-07-16,Tamil Nadu,Namakkal,231,138,1,0,9825
2020-07-16,Tamil Nadu,Nilgiris,320,116,1,0,9334
2020-07-16,Tamil Nadu,Other State,0,0,3,0,
2020-07-16,Tamil Nadu,Perambalur,191,168,1,0,4379
2020-07-16,Tamil Nadu,Pudukkottai,831,463,10,0,9393
2020-07-16,Tamil Nadu,Railway Quarantine,424,327,0,0,
2020-07-16,Tamil Nadu,Ramanathapuram,2167,1279,39,0,9723
2020-07-16,Tamil Nadu,Ranipet,1858,1010,13,0,6879
2020-07-16,Tamil Nadu,Salem,2123,1129,11,0,31019
2020-07-16,Tamil Nadu,Sivaganga,1188,610,22,0,7156
2020-07-16,Tamil Nadu,Tenkasi,859,325,3,0,11804
2020-07-16,Tamil Nadu,Thanjavur,835,469,13,0,24097
2020-07-16,Tamil Nadu,Theni,2053,827,25,0,23138
2020-07-16,Tamil Nadu,Thiruvallur,8107,4785,141,0,13981
2020-07-16,Tamil Nadu,Thiruvarur,815,525,1,0,11313
2020-07-16,Tamil Nadu,Thoothukkudi,2940,1212,21,0,19085
